,Ticker,Date,Description,Agency,Amount
17748,JLL,2023-06-02,"THE SEALCOATING OF THE BUILDING 536 ALLEY WILL BE PERFORMED AT THE FEDERAL BUILDING (536) IN CHICAGO, ILLINOIS.",General Services Administration,3977.64
17749,M,2023-06-02,CA LWR KLAMATH BSN NWR CMPLX  HERBICIDE,Department of the Interior,9565.0
17750,MCK,2023-06-02,"MAT PHARMACEUTICALS FOR INMATES AT MCC CHICAGO, IL",Department of Justice,19570.71
17751,MCK,2023-06-02,PHARMACEUTICALS,Department of Justice,378.27
17752,MCK,2023-06-02,FY23 B1 MAY MCKESSON- NORMAL ORDER 2,Department of Justice,9509.27
17753,MCK,2023-06-02,MCKESSON OPEN MARKET PHARMACY PR 0310 THE CCM PROVIDING FUNDS FOR THIS PURCHASE IS DESIGNATED AS THE QUALIFIED CONTRACTING OFFICIAL (QCO) TO REVIEW/APPROVE INVOICES RESULTING FROM THIS CONTRACT ACTION.,Department of Justice,1481.63
17754,MCK,2023-06-02,"MCKESSON, FYSU",Department of Health and Human Services,800000.0
17755,MCK,2023-06-02,MCKESSON OPEN MARKET PHARMACY PR 0309 THE CCM PROVIDING FUNDS FOR THIS PURCHASE IS DESIGNATED AS THE QUALIFIED CONTRACTING OFFICIAL (QCO) TO REVIEW/APPROVE INVOICES RESULTING FROM THIS CONTRACT ACTION.,Department of Justice,3579.43
17756,MCK,2023-06-02,PHARMACEUTICALS,Department of Justice,349.76
17757,MSI,2023-06-02,FRA-RIMC-RADIO-MOTOROLA R56 TRAINING,Department of State,17663.0
17758,NSTG,2023-06-02,SERVICE AGREEMENT AND CODESETS FOR NCOUNTER SPRINT PROFILER DEVICE,Department of Agriculture,0.0
17759,NSTG,2023-06-02,NANOSTRING TECHNOLOGIES GEOMX DSP ANALYSIS INSTRUMENT,Department of Health and Human Services,246650.0
17760,NVRO,2023-06-02,SPINAL CORD IMPLANT,Department of Veterans Affairs,36225.0
17761,PBI,2023-06-02,MAIL METERING MACHINES AND SUBSCRIPTION  MAIL METERING MACHINE ORDERS WILL BE PLACED AND FUNDED BY THE INDIVIDUAL INSTITUTIONS.  FEDRAMP SUBSCRIPTION AND ONE-TIME SETUP FEE WILL BE FUNDED BY CENTRAL OFFICE.,Department of Justice,9919.62
17762,PEN,2023-06-02,REPLACEMENT PENUMBRA COILS,Department of Veterans Affairs,77081.0
17763,PSN,2023-06-02,PM-CM SUPPORT FOR USCIS SRP PROGRAM,Department of Homeland Security,554401.0
17764,QDEL,2023-06-02,BPA - TO PROCURE MISCELLANEOUS LABORATORY TESTING SUPPLIES ON AN AS NEEDED BASIS,Department of Health and Human Services,32000.0
17765,RTX,2023-06-02,KSV-21 ENHANCED CRYPTO CARDS.,Department of Justice,959500.0
17766,SENEA,2023-06-02,COMMODITIES FOR USG FOOD DONATIONS: 2000009327/4100027720/CORN WHOLE KERNEL(LIQ) CAN-6/10,Department of Agriculture,2079068.16
17767,SENEA,2023-06-02,COMMODITIES FOR USG FOOD DONATIONS: 2000009327/4100027718/CORN WHOLE KERNEL(LIQ) CAN-6/10,Department of Agriculture,950604.96
17768,SENEA,2023-06-02,COMMODITIES FOR USG FOOD DONATIONS: 2000009327/4100027719/VEG MIX CAN-24/300,Department of Agriculture,1551117.6
17769,SO,2023-06-02,SCREEN ASSAY-READY PLATES (ARPS) IN THE SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 (SARS-COV-2) NANOLUC REPORTER VIRUS (NLRV) ASSAY,Department of Health and Human Services,136000.0
17770,SO,2023-06-02,PN: 11021 ITEM: ROLLING LAPTOP BAG,General Services Administration,357.96
17771,SO,2023-06-02,SAFETY SHOES FOR UNIFORMED STAFF. ESTABLISH A BLANKET PURCHASE AGREEMENT WITH SOUTHERN POLICE.  FUNDS WILL BE OBLIGATED BY BPA CALLS AND GOVERNMENT PURCHASE CARD ORDERS.,Department of Justice,0.0
17772,STN,2023-06-02,ARP ENVIRONMENTAL HISTORIC PRESERVATION REVIEWS,Department of Health and Human Services,844178.08
17773,SYK,2023-06-02,KYPHOPLASTY,Department of Veterans Affairs,16918.2
17774,T,2023-06-02,AT&T 10G P2P CIRCUIT - MENLO PARK TO MOFFETT FIELD,Department of the Interior,23100.0
17775,T,2023-06-02,IPAD MINI,Department of Homeland Security,799.99
17776,T,2023-06-02,CELL PHONE SERVICE,Department of Justice,4236.0
17777,T,2023-06-02,VISP000061EBM  DEFENSE INFORMATION SYSTEMS AGENCY (DISA)  VOICE INTERNET SERVICE PROVIDER (VISP) SESSION INITIATION PROTOCOL (SIP) TRUNKING AND TELEPHONY SERVICES,Department of Homeland Security,11574.24
17778,T,2023-06-02,CELLULAR SERVICE,Department of Justice,870.0
17779,TMO,2023-06-02,ACQUISITION OF LAB EQUIPMENT MAINTENANCE SERVICES FOR AFRIMS THAILAND,Department of Defense,8032.36
17780,TTC,2023-06-02,"LANDFILL GAS FOLLOW-ON. THE CONTRACTOR SHALL SUPPLY LANDFILL GAS TO NASA GSFC AT THE SPECIFIED CONDITION, PERFORM MAINTENANCE AND REPAIR ON CONTRACTOR OWNED EQUIPMENT AT GSFC AND REMOVE LFG CONDENSATE FROM GSFC FOR DISPOSAL.",National Aeronautics and Space Administration,1070909.0
17781,TTEK,2023-06-02,"CONTRACTOR WILL ASSIST EPA IN COMMUNITY INVOLVEMENT OUTREACH SUPPORT INCLUDING CALLS, REMOTE MEETINGS AND FACE TO FACE ASSEMBLIES; WORK WILL ALSO INVOLVE RESEARCH FOR EPA.",Environmental Protection Agency,220072.8
17782,TXG,2023-06-02,VISIUM CYTASSIST FOR FFPE SPATIAL GENE EXPRESSION FOR COVID 19 RESEARCH (AMBIS #2175870),Department of Health and Human Services,95000.0
17783,TXG,2023-06-02,COVID19 RESEARCH - CHROMIUM KITS AND REAGENTS  (AMBIS #2176532),Department of Health and Human Services,18701.4
17784,TXG,2023-06-02,10X GENOMICS SINGLE INDEX AND CHROMIUM NEXT GEM REAGENTS (AMBIS 2175557),Department of Health and Human Services,130852.5
17785,TXG,2023-06-02,"10X GENOMICS LIBRARY CONSTRUCTION KIT, CHROMIUM NEXT GEM SINGLE CELL KITS FOR COVID RESEARCH (AMBIS #2176527)",Department of Health and Human Services,194873.0
17786,TXG,2023-06-02,MAINTENANCE CONTRACT FOR 10X GENOMICS SINGLE CELL LIBRARY PREP INSTRUMENT,Department of Health and Human Services,30000.0
17787,TXT,2023-06-02,2023 CUSHMAN TITAN XD UTILITY CART 48V 4-PASS,Department of Homeland Security,11305.19
17788,DNOW,2023-06-02,"OEM LEXMARK RETURN TONER, YELLOW, YLD 7K",General Services Administration,377.82
17789,DNOW,2023-06-02,"TONER,414A,CN",General Services Administration,102.9
17790,DNOW,2023-06-02,XEROX EXTRA HIGH CAPACITY BLACK TONER CA,General Services Administration,214.37
17791,DNOW,2023-06-02,"TONER,XHY,F/C400,C405,CN",General Services Administration,313.31
17792,DNOW,2023-06-02,HP 212A (W2123A) MAGENTA ORIGINAL LASERJ,General Services Administration,446.92
17793,DNOW,2023-06-02,"CARTRIDGE, TONER: ITEM NAME CARTRIDGE, TONER I.A.W. DELL PN 330-5846 CARTRIDGE TYPE NEW (OEM GENUINE) SPECIAL FEATURES FOR USE IN DELL 5130CDN LASER PRINTER AND ANY OTHER PRINTER THAT USES DELL P/N 330-5846 COLOR BLACK YIELD 18,000 PAGES (AVERAGE YIE",General Services Administration,1099.68
17794,DNOW,2023-06-02,CANON (PGI-35) BLACK INK TANK,General Services Administration,115.68
17795,DNOW,2023-06-02,"TONER,414A,YL",General Services Administration,101.9
17796,DNOW,2023-06-02,HP 212A (W2121A) CYAN ORIGINAL LASERJET,General Services Administration,446.92
17797,DNOW,2023-06-02,CANON (CRG-137) TONER CARTRIDGE (2400 YI,General Services Administration,80.78
17798,DNOW,2023-06-02,"TONER,414A,BK",General Services Administration,159.8
17799,DNOW,2023-06-02,LEXMARK (500HG) HIGH YIELD RETURN PROGRA,General Services Administration,696.42
17800,DNOW,2023-06-02,CANON (CLI-36) COLOR INK TANK,General Services Administration,143.84
17801,DNOW,2023-06-02,XEROX EXTRA HIGH CAPACITY MAGENTA TONER,General Services Administration,313.31
17802,DNOW,2023-06-02,"TONER,414A,YL",General Services Administration,203.8
17803,DNOW,2023-06-02,"TONER,414A,BK",General Services Administration,79.9
17804,DNOW,2023-06-02,"TONER,414A,MG",General Services Administration,101.9
17805,DNOW,2023-06-02,HP 212A (W2120A) BLACK ORIGINAL LASERJET,General Services Administration,519.72
17806,DNOW,2023-06-02,HP 89A (CF289A) BLACK LASERJET TONER CAR,General Services Administration,277.32
17807,DNOW,2023-06-02,HP 212A (W2122A) YELLOW ORIGINAL LASERJE,General Services Administration,446.92
17808,EXPR,2023-06-02,BALLISTIC PANELS,Department of Justice,11945.0
17809,EXPR,2023-06-02,VIPR I-BPA FOR CREW CARRIER BUS FOR REGION 13 - NATIONAL,Department of Agriculture,0.0
17810,EXPR,2023-06-02,BALLISTIC PANELS,Department of Justice,76219.0
17811,EXPR,2023-06-02,THE FDA-OCI HAS NUMEROUS EXISTING BODY ARMOR VESTS THAT REQUIRE NATIONAL INSTITUTE OF JUSTICE (NIJ) COMPLIANT LEVEL III+ BALLISTIC PLATES TO ENSURE SA SAFETY.  LEVEL III+ BALLISTIC PLATES,Department of Health and Human Services,19545.0
17812,SAIC,2023-06-02,IBM GDPS MAINTENANCE,Department of the Treasury,33386.0
17813,MGIH,2023-06-02,TMG - PARENT BPA FOR FACILITATION SERVICES,Department of Health and Human Services,0.0
17814,AMRK,2023-06-01,RAW GOLD BULLION (COMPLETE),Department of the Treasury,6293982.8
17815,AXON,2023-06-01,TASER,Department of Homeland Security,3388556.0
17816,AZTA,2023-06-01,BIOBANK PRO SOFTWARE SUBSCRIPTION,Department of Health and Human Services,60770.0
17817,BIO,2023-06-01,NRS-16 MADISON THERMAL CYCLER,Department of Agriculture,5345.0
17818,BSX,2023-06-01,WATCHMAN FLX,Department of Veterans Affairs,20000.0
17819,CDW,2023-06-01,DELL MOBILE PRECISION WORKSTATION 7670 CTOG (210-BECF) - QTY 57,Department of Transportation,154264.8
17820,CDW,2023-06-01,MAKERSPACE 3D SOFTWARE FOR AMERICAN SPACES,Department of State,12179.4
17821,CDW,2023-06-01,NIDDK / COOLING UNIT & INSTALL,Department of Health and Human Services,186817.05
17822,CDW,2023-06-01,TFMS F&E PORTION OF NETAPP WARRANTY RENEWAL,Department of Transportation,172678.26
17823,CDW,2023-06-01,IESP EDMZ VEEAM,Department of Transportation,21363.66
17824,DNB,2023-06-01,DUN & BRADSTREET DATABASE SUBSCRIPTION FOR FDA USER.,Department of Health and Human Services,12788.0
17825,CHTR,2023-06-01,CABLE TV SERVICES,Department of Veterans Affairs,19446.24
17826,CMI,2023-06-01,8KW CUMMINS GENERATORS,Department of Homeland Security,57922.5
17827,DGX,2023-06-01,WSSU - QUEST DIAGNOSTICS TASK ORDER FOR 3RD QUARTER (JUNE TO AUGUST 2023),Department of Health and Human Services,54000.0
17828,ECL,2023-06-01,ECOLAB CHEMICALS,Department of Justice,35386.5
17829,ECL,2023-06-01,"CLEANING COMPOUND, SOLVENT-DETERGENT, LIQUID, LIME-A-WAY P/N 18700. CONCENTRATED LIME SCALE REMOVER CAPABLE OF BEING USED IN MACHINE DISHWASHER MAINTENANCE. DILUTE UP TO THREE (3) OUNCES IN EACH GALLON OF WATER. FOUR (4) EACH ONE (1) GALLON CONTAINER",General Services Administration,344.7
17830,ECL,2023-06-01,"CLEANING COMPOUND, HARD SURFACE-FLOOR: ECOLAB INC., OASIS 115XP, P/N 10625. EXTRA STRENGTH, LIQUID, AMMONIATED FLOOR CLEANER FOR QUARRY TILE, CONCRETE & OTHER HARD SURFACES. UNIT OF ISSUE - BX. TWO & ONE-HALF GALLON BOX W/INTE- GRAL PLASTIC CONTAINER",General Services Administration,38.48
17831,ECL,2023-06-01,"DISHWASHING COMPOUND, MACHINE: CHLORANITED MACHINE WAREWASHING DETERGENT. SOLID FORM, LOW PHOROSPHOROUS FOR MODERATELY HARD WATER. COMPATIABLE WITH APEX AND FUSION WARE WASHING SYSTEME. SIX (6) EACH 6.75 POUND CAPSULES PER BOX.",General Services Administration,1313.6
17832,ECL,2023-06-01,"CLEANING COMPOUND, SOLVENT-DETERGENT, LIQUID, LIME-A-WAY P/N 18700. CONCENTRATED LIME SCALE REMOVER CAPABLE OF BEING USED IN MACHINE DISHWASHER MAINTENANCE. DILUTE UP TO THREE (3) OUNCES IN EACH GALLON OF WATER. FOUR (4) EACH ONE (1) GALLON CONTAINER",General Services Administration,137.88
17833,EVGR,2023-06-01,ALUMINUM CYLINDERS FOR USE IN DCSCTF WIND TUNNEL TESTING,National Aeronautics and Space Administration,18080.97
17834,EVGR,2023-06-01,CUSTOM LIMB,Department of Veterans Affairs,16999.06
17835,EW,2023-06-01,HEART VALVE,Department of Veterans Affairs,32500.0
17836,EW,2023-06-01,HEART VALVE,Department of Veterans Affairs,32500.0
17837,F,2023-06-01,"SUV, POLICE USE, 4 DOOR",General Services Administration,42550.0
17838,F,2023-06-01,"SUV, POLICE USE, 4 DOOR",General Services Administration,433820.0
17839,F,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,163916.0
17840,F,2023-06-01,"SUV, POLICE USE, 4 DOOR",General Services Administration,306957.0
17841,F,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,41638.0
17842,F,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,230690.0
17843,F,2023-06-01,"4X4 PICKUP, FULL SIZE, EXTENDED CAB, MIN 6250 LBS GVWR",General Services Administration,39527.0
17844,F,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,81958.0
17845,F,2023-06-01,"AWD PICKUP, COMPACT, CREW CAB, MIN 4200 LBS GVWR",General Services Administration,27097.0
17846,F,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,43047.0
17847,GD,2023-06-01,DELIVERY ORDER 0215 - COMMVAULT BACKUP STORAGE.,Department of Transportation,14197.02
17848,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 9201 LBS GVWR",General Services Administration,126644.0
17849,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,90978.0
17850,GM,2023-06-01,"4X4 SUV, COMPACT, 4 DR, 5 PASS, MIN 4500 LBS GVWR",General Services Administration,51176.0
17851,GM,2023-06-01,"4X4 SUV, COMPACT, 4 DR, 5 PASS, MIN 4500 LBS GVWR",General Services Administration,27281.0
17852,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 9201 LBS GVWR",General Services Administration,93818.0
17853,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 9201 LBS GVWR",General Services Administration,56054.0
17854,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, REGULAR CAB, MIN 8501 LBS GVWR",General Services Administration,43692.0
17855,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, DRW, MIN 10,001 LBS GVWR",General Services Administration,57196.0
17856,GM,2023-06-01,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,170505.0
17857,GM,2023-06-01,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
17858,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, REGULAR CAB, MIN 8501 LBS GVWR",General Services Administration,43692.0
17859,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 9201 LBS GVWR",General Services Administration,47254.0
17860,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, REGULAR CAB, MIN 6000 LBS GVWR",General Services Administration,47117.0
17861,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,45309.0
17862,GM,2023-06-01,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,102303.0
17863,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, SRW, MIN 9900 LBS GVWR",General Services Administration,56412.0
17864,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 6700 LBS GVWR",General Services Administration,54678.0
17865,GM,2023-06-01,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,34101.0
17866,GM,2023-06-01,"4X4 SUV, INTERMEDIATE, 4 DR, 5 PASS, MIN 5500 GVWR",General Services Administration,68202.0
17867,GM,2023-06-01,"4X4 PICKUP, FULL SIZE, CREW CAB, MIN 9201 LBS GVWR",General Services Administration,47563.0
17868,GMS,2023-06-01,"DETERGENT,UTILITY",General Services Administration,384.24
17869,GMS,2023-06-01,"GMS CUSTOM DRAWER 4 DRILL BITS FOR CUSTOM CUTTING PACK GMS7798K, ADJUSTABLE SLIDE DRAWER GMS DRILL BIT ASST AWARD MADE IAW GSA ADVANTAGE INCORPORATED AND MADE A PART OF THIS AWARD (05/25/2023) EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY",General Services Administration,1334.61
17870,GMS,2023-06-01,"CLEANER,INDUSTRIAL,",General Services Administration,266.36
17871,GMS,2023-06-01,SPILL KIT RESUPPLY AWARD MADE IAW QUOTE PROVIDED BY VENDOR(QUOTE#GMS125733 - 05/25/2023) AND MADE A PART OF THIS AWARD - EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED,General Services Administration,8818.48
17872,GMS,2023-06-01,BATTERY RESUPPLY AWARD MADE IAW QUOTE PROVIDED BY VENDOR(QUOTE#GMS125734 - 05/25/2023) AND MADE A PART OF THIS AWARD - EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED IF,General Services Administration,6623.61
17873,GMS,2023-06-01,SPILL KIT RESUPPLY AWARD MADE IAW QUOTE PROVIDED BY VENDOR(QUOTE#GMS125732 - 05/25/2023) AND MADE A PART OF THIS AWARD - EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED,General Services Administration,9584.47
17874,GMS,2023-06-01,TOOLS RESUPPLY AWARD MADE IAW QUOTE PROVIDED BY VENDOR(QUOTE#GMS125736 - 05/25/2023) AND MADE A PART OF THIS AWARD - EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED IF 7,General Services Administration,7698.31
17875,GMS,2023-06-01,FILTER RESUPPLY AWARD MADE IAW QUOTE PROVIDED BY VENDOR(QUOTE#GMS125735 - 05/25/2023) AND MADE A PART OF THIS AWARD - EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED IF,General Services Administration,749.69
17876,GMS,2023-06-01,"SOAP,TOILET",General Services Administration,356.02
17877,GNTX,2023-06-01,FLIGHT HELMETS,Department of Homeland Security,0.0
17878,ILMN,2023-06-01,GENOMIC SEQUENCING KITS,Department of Health and Human Services,170641.14
17879,ILMN,2023-06-01,REAGENT KITS,Department of Health and Human Services,56613.26
17880,IT,2023-06-01,USDA FNS FY23 GARTNER SUBSCRIPTION RENEWAL,Department of Agriculture,508659.0
17881,IT,2023-06-01,CONSULTING AND ADVISORY SERVICES-IT,Department of Commerce,148900.0
17882,JLL,2023-06-01,"EMERGENCY REPLACE OF CHILLER DOOR AT THE MILWAUKEE FEDERAL BUILDING AND US COURTHOUSE IN MILWAUKEE, WI.",General Services Administration,8583.44
17883,JLL,2023-06-01,"BLANKET PURCHASE AGREEMENT FOR ARMED FORCES RETIREMENT HOME MASTER PLAN SUPPORT. PERIOD OF PERFORMANCE: JUNE 1, 2023 TO MAY 31, 2027",General Services Administration,0.0
17884,JLL,2023-06-01,"REPLACEMENT OF BEARING AND SHAFT FOR AIR HANDLER UNIT AT THE MILWAUKEE FEDERAL BUILDING AND US COURTHOUSE IN MILWAUKEE, WI.",General Services Administration,18096.36
17885,MCK,2023-06-01,FY23 JUNE MAT PROGRAM MEDICATIONS,Department of Justice,35329.5
17886,MCK,2023-06-01,CONTRACT/HIV MEDS FOR JUNE 2023    SAMS VERIFIED DATE OF REQUEST RNW,Department of Justice,30000.0
17887,MCK,2023-06-01,MCKESSON CONTROLLED MEDS JUN FY2023,Department of Justice,2000.0
17888,MCK,2023-06-01,MCKESSON OPEN MKT JUN FY2023,Department of Justice,1000.0
17889,MSI,2023-06-01,MOTOROLA SMARTNET TRAINING,Department of Justice,17500.0
17890,NVRO,2023-06-01,SPINAL CORD IMPLANT STIMULATOR,Department of Veterans Affairs,36300.0
17891,OMCL,2023-06-01,OMNICELL XT MED CABINETS,Department of Veterans Affairs,523014.12
17892,PBI,2023-06-01,POSTAGE FOR MAIL METERING EQUIPMENT,Department of Agriculture,20000.0
17893,PBI,2023-06-01,MAIL METERING MACHINE BPA,Department of Justice,7636.75
17894,PKI,2023-06-01,CELLACA MX HIGH THROUGHPUT-HIGH SPEED CELL COUNTING SYSTEM,Department of Health and Human Services,176376.98
17895,PKI,2023-06-01,CELLACA MX HIGH THROUGHPUT-HIGH SPEED CELL COUNTING SYSTEM,Department of Health and Human Services,63470.09
17896,SO,2023-06-01,"SOLID WASTE HAULING & DISPOSAL, CRATER LAKE NATIONAL PARK (CRLA)",Department of the Interior,11024.0
17897,STN,2023-06-01,EXIM-WIDE NEPA AND OTHER ENVIRONMENTAL SUPPORT FOR 541620 FAR 8.4 BPA,Export-Import Bank of the United States,0.0
17898,SYK,2023-06-01,HTHC POWER TOOLS FOR MARTINSBURG VAMC,Department of Veterans Affairs,418913.52
17899,SYK,2023-06-01,IMPLANT POST - CRANIOMAXILLOFACIAL,Department of Veterans Affairs,11700.78
17900,SYNH,2023-06-01,ACCESS TO HEALTHCARE PRACTITIONER PRESCRIBING PRACTICES DATA.,Department of Health and Human Services,655750.0
17901,T,2023-06-01,ORDER ISSUED FOR DISTRICT WIDE CELL SERVICES,Department of Justice,64703.36
17902,T,2023-06-01,BIOWATCH CELL PHONE SERVICE     FAN: 62161904 BAN: 287328323803,Department of Health and Human Services,51828.0
17903,TTEK,2023-06-01,EXIM-WIDE NEPA AND OTHER ENVIRONMENTAL SUPPORT FOR 541620 FAR 8.4 BPA,Export-Import Bank of the United States,0.0
17904,TTEK,2023-06-01,"HYPOXIA TASK FORCE SUPPORT (HTF):THE CONTRACTOR SHALL SUPPORT EPA IN COORDINATING THE HTF BY PROVIDING TECHNICAL SUPPORT INCLUDING: QA & QC, PROJECT MANAGEMENT, OVERSIGHT, AND COMMUNICATION; TECHNICAL ANALYSES SUPPORTING THE HTF & HTF WORKGRO",Environmental Protection Agency,200000.0
17905,TXG,2023-06-01,10X GENOMICS - IMMUN,Department of Health and Human Services,27450.0
17906,TXT,2023-06-01,CUSHMAN MINUTE MISER AWARD MADE IAW GSA ADVANTAGE INCORPORATED AND MADE A PART OF THIS AWARD (05/25/2023) EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED IF 70 LBS OR GR,General Services Administration,6084.63
17907,TXT,2023-06-01,CUSHMAN MINUTE MISER AWARD MADE IAW GSA ADVANTAGE INCORPORATED AND MADE A PART OF THIS AWARD (05/25/2023) EMAIL DIANA GENTRY IF YOU HAVE ANY QUESTIONS DIANA.GENTRY@GSA.GOV PLEASE INCLUDE DOC#/PO# ON SHIPPING LABEL - MUST BE PALLETIZED IF 70 LBS OR GR,General Services Administration,6084.63
17908,VREX,2023-06-01,RADIOLOGICAL SERVICES,National Transportation Safety Board,31303.5
17909,VSAT,2023-06-01,JS VIASAT TO248 US NAVY,Department of Defense,468776.0
17910,VSTO,2023-06-01,223 DUTY AMMO,Department of Homeland Security,330642.0
17911,VSTO,2023-06-01,Z556T64FBI  5.56 REM 64 GR TACTICAL BONDED SP  FBI CONTRACT#15F06721D0002614,Department of Justice,14113.2
17912,GETY,2023-06-01,ANNUAL SUBSCRIPTION FOR IMAGES AND VIDEOS,Smithsonian Institution,33660.0
17913,DNOW,2023-06-01,"CHISEL, COLD, HAND:SEE DESCRIPTIONIN CONTRACT.",General Services Administration,3.65
17914,DNOW,2023-06-01,"CASE, FILING, TRANSFER: ITEM NAME CASE, FILING, TRANSFER INSIDE WIDTH 8.250 INCHES INSIDE LENGTH 5.500 INCHES INSIDE DEPTH 10.75 INCHES CARD WIDTH 8.000 INCHES CARD LENGTH 5.000 INCHES CARD CAPACITY 1,200 UNIT TYPE BOX UNIT DESIGN NON-COLLAPSIBLE USA",General Services Administration,171.81
17915,DNOW,2023-06-01,"UNIT KIT, IMAGING: ITEM NAME UNIT KIT, IMAGING (IMAGING DRUM UNIT) I.A.W. XEROX P/N 108R01121 CARTRIDGE TYPE NEW (OEM) SPECIAL FEATURES HIGH YIELD IMAGING DRUM FOR USE WITH XEROX COLOR LASER PRINTER SERIES INCLUDING PHASER 6600, WORKCENTRE 6605 AND 6",General Services Administration,264.07
